world,type,neg_requests_rejected,contracts_signed,negs_failed,contracts_dropped,contracts_concluded,negs_timedout,breaches_received,neg_requests_received,contracts_nullified,negs_registered,negs_initiated,exceptions,negotiator_exceptions,neg_requests_sent,breaches_committed,contracts_executed,negs_succeeded,contracts_erred,contracts_breached,times
000120251205H113942213462aczN_LitaAgentY-LitaAgentYR-P5NB.047f8d73,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,170,291,0,86,0,0,296,0,296,296,[],[],296,0,85,5,0,0,8.869974408298731e-07
000120251205H113942213462aczN_LitaAgentY-LitaAgentYR-P5NB.047f8d73,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,590,438,0,297,17,0,592,0,592,592,[],[],592,0,295,154,0,0,5.980109563097358e-07
000120251205H113942213462aczN_LitaAgentY-LitaAgentYR-P5NB.047f8d73,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,3212,1088,37,1609,252,0,2454,0,2454,888,[],[],888,0,1569,1364,0,0,1.1360098142176867e-06
000120251205H113942213462aczN_LitaAgentY-LitaAgentYR-P5NB.047f8d73,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.myagent.PonponAgent,0,506,530,1,253,16,0,783,0,783,0,[],[],0,0,252,253,0,0,2.4600012693554163e-07
000120251205H113942213462aczN_LitaAgentY-LitaAgentYR-P5NB.047f8d73,System,0,1556,0,0,788,0,0,0,0,0,0,[],[],0,0,778,0,0,0,4.770117811858654e-07
000020251205H113942142818qBUX_L-Po-PrMwz.0275d1f8,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,1322,352,73,663,11,0,859,0,859,499,[],[],499,0,588,507,0,0,9.060022421181202e-07
000020251205H113942142818qBUX_L-Po-PrMwz.0275d1f8,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,0,683,0,0,0,0,683,0,683,0,[],[],0,0,0,0,0,0,2.3200118448585272e-07
000020251205H113942142818qBUX_L-Po-PrMwz.0275d1f8,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,210,318,5,106,0,0,347,0,347,347,[],[],347,0,100,29,0,0,2.2500171326100826e-07
000020251205H113942142818qBUX_L-Po-PrMwz.0275d1f8,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,704,1856,14,354,1,0,2057,0,2057,691,[],[],691,0,338,201,0,0,1.6139965737238526e-06
000020251205H113942142818qBUX_L-Po-PrMwz.0275d1f8,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,1544,1027,24,775,11,0,1557,0,1557,1041,[],[],1041,0,748,530,0,0,1.0250005288980901e-06
000020251205H113942142818qBUX_L-Po-PrMwz.0275d1f8,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.myagent.PonponAgent,0,156,324,0,79,1,0,347,0,347,347,[],[],347,0,78,23,0,0,2.2600579541176558e-07
000020251205H113942142818qBUX_L-Po-PrMwz.0275d1f8,System,0,1356,0,0,687,0,0,0,0,0,0,[],[],0,0,678,0,0,0,5.550027708522975e-07
000120251205H113942213462aczN_LitaAgentY-LitaAgentP-Od9n.032dcd6d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,2430,404,114,1218,30,0,1384,0,1384,834,[],[],834,0,1101,980,0,0,1.153995981439948e-06
000120251205H113942213462aczN_LitaAgentY-LitaAgentP-Od9n.032dcd6d,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,0,790,0,0,0,0,790,0,790,0,[],[],0,0,0,0,0,0,2.489978214725852e-07
000120251205H113942213462aczN_LitaAgentY-LitaAgentP-Od9n.032dcd6d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,0,386,185,6,194,75,0,298,0,298,298,[],[],298,0,187,113,0,0,8.330025593750179e-07
000120251205H113942213462aczN_LitaAgentY-LitaAgentP-Od9n.032dcd6d,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,170,293,0,86,33,0,298,0,298,298,[],[],298,0,85,5,0,0,2.2000313038006425e-07
000120251205H113942213462aczN_LitaAgentY-LitaAgentP-Od9n.032dcd6d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,616,429,0,310,9,0,596,0,596,596,[],[],596,0,308,167,0,0,5.859983502887189e-07
000120251205H113942213462aczN_LitaAgentY-LitaAgentP-Od9n.032dcd6d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,2902,1265,38,1454,651,0,2474,0,2474,894,[],[],894,0,1413,1209,0,0,1.0889998520724475e-06
000120251205H113942213462aczN_LitaAgentY-LitaAgentP-Od9n.032dcd6d,System,0,1556,0,0,788,0,0,0,0,0,0,[],[],0,0,778,0,0,0,4.699977580457926e-07
000120251205H113942213462aczN_X-P-Ox9Y.05011321,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,2438,333,97,1222,25,0,1317,0,1317,807,[],[],807,0,1122,984,0,0,1.2939999578520656e-06
000120251205H113942213462aczN_X-P-Ox9Y.05011321,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,374,598,0,187,0,0,785,0,785,0,[],[],0,0,187,187,0,0,2.5199551600962877e-07
000120251205H113942213462aczN_X-P-Ox9Y.05011321,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,0,426,161,4,214,44,0,294,0,294,294,[],[],294,0,209,133,0,0,1.3230019249022007e-06
000120251205H113942213462aczN_X-P-Ox9Y.05011321,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,608,425,0,306,6,0,588,0,588,588,[],[],588,0,304,163,0,0,5.410038284026086e-07
000120251205H113942213462aczN_X-P-Ox9Y.05011321,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,3502,943,33,1754,437,0,2452,0,2452,882,[],[],882,0,1718,1509,0,0,1.3499957276508212e-06
000120251205H113942213462aczN_X-P-Ox9Y.05011321,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,288,230,8,145,0,0,294,0,294,294,[],[],294,0,136,64,0,0,2.5100598577409983e-07
000120251205H113942213462aczN_X-P-Ox9Y.05011321,System,0,1556,0,0,788,0,0,0,0,0,0,[],[],0,0,778,0,0,0,5.370020517148077e-07
000320251205H1139423651402d3f_LitaAgentY-LitaAgentYR-LitaAgentCAFR.10812833,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,738,159,11,371,8,0,390,0,390,144,[],[],144,0,358,231,0,0,5.280016921460629e-07
000320251205H1139423651402d3f_LitaAgentY-LitaAgentYR-LitaAgentCAFR.10812833,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,302,157,0,151,1,0,246,0,246,0,[],[],0,0,151,89,0,0,7.820053724572062e-07
000320251205H1139423651402d3f_LitaAgentY-LitaAgentYR-LitaAgentCAFR.10812833,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,372,127,1,187,1,0,246,0,246,0,[],[],0,0,185,117,0,0,2.839951775968075e-07
000320251205H1139423651402d3f_LitaAgentY-LitaAgentYR-LitaAgentCAFR.10812833,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,128,280,0,65,0,0,280,0,280,280,[],[],280,0,64,0,0,0,2.680026227608323e-07
000320251205H1139423651402d3f_LitaAgentY-LitaAgentYR-LitaAgentCAFR.10812833,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,192,217,0,97,36,0,246,0,246,0,[],[],0,0,96,29,0,0,2.8400245355442166e-07
000320251205H1139423651402d3f_LitaAgentY-LitaAgentYR-LitaAgentCAFR.10812833,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,922,234,0,463,44,0,560,0,560,560,[],[],560,0,461,324,0,0,6.72000169288367e-07
000320251205H1139423651402d3f_LitaAgentY-LitaAgentYR-LitaAgentCAFR.10812833,System,0,1074,0,0,544,0,0,0,0,0,0,[],[],0,0,537,0,0,0,5.129986675456166e-07
000120251205H113942213462aczN_LitaAgentC-LitaAgentP-O8zf.03f75742,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,2378,431,106,1192,20,0,1385,0,1385,825,[],[],825,0,1083,954,0,0,1.2800010154023767e-06
000120251205H113942213462aczN_LitaAgentC-LitaAgentP-O8zf.03f75742,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,0,786,0,0,0,0,786,0,786,0,[],[],0,0,0,0,0,0,2.500019036233425e-07
000120251205H113942213462aczN_LitaAgentC-LitaAgentP-O8zf.03f75742,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,0,212,273,0,107,6,0,299,0,299,299,[],[],299,0,106,26,0,0,2.6999623514711857e-07
000120251205H113942213462aczN_LitaAgentC-LitaAgentP-O8zf.03f75742,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,160,299,0,81,0,0,299,0,299,299,[],[],299,0,80,0,0,0,9.2400296125561e-07
000120251205H113942213462aczN_LitaAgentC-LitaAgentP-O8zf.03f75742,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,558,460,0,281,26,0,598,0,598,598,[],[],598,0,279,138,0,0,5.600013537332416e-07
000120251205H113942213462aczN_LitaAgentC-LitaAgentP-O8zf.03f75742,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,2676,1373,34,1341,488,0,2469,0,2469,897,[],[],897,0,1304,1096,0,0,1.2899981811642647e-06
000120251205H113942213462aczN_LitaAgentC-LitaAgentP-O8zf.03f75742,System,0,1556,0,0,788,0,0,0,0,0,0,[],[],0,0,778,0,0,0,4.750036168843508e-07
000020251205H113942142818qBUX_LitaAgentY-LitaAgentN-UX2d.011dfdfa,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,1288,247,81,646,11,0,737,0,737,314,[],[],314,0,563,490,0,0,9.899958968162537e-07
000020251205H113942142818qBUX_LitaAgentY-LitaAgentN-UX2d.011dfdfa,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,0,184,359,0,93,0,0,375,0,375,375,[],[],375,0,92,16,0,0,2.529995981603861e-07
000020251205H113942142818qBUX_LitaAgentY-LitaAgentN-UX2d.011dfdfa,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,174,539,5,87,0,0,628,0,628,0,[],[],0,0,82,87,0,0,2.390006557106972e-07
000020251205H113942142818qBUX_LitaAgentY-LitaAgentN-UX2d.011dfdfa,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,110,375,0,56,0,0,375,0,375,375,[],[],375,0,55,0,0,0,2.390006557106972e-07
000020251205H113942142818qBUX_LitaAgentY-LitaAgentN-UX2d.011dfdfa,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,676,1815,10,340,1,0,2002,0,2002,746,[],[],746,0,328,187,0,0,1.686996256466955e-06
000020251205H113942142818qBUX_LitaAgentY-LitaAgentN-UX2d.011dfdfa,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,1484,1251,32,745,132,0,1753,0,1753,1125,[],[],1125,0,710,500,0,0,1.0630028555169702e-06
000020251205H113942142818qBUX_LitaAgentY-LitaAgentN-UX2d.011dfdfa,System,0,1356,0,0,687,0,0,0,0,0,0,[],[],0,0,678,0,0,0,4.980029189027846e-07
000420251205H113942444814iCAZ_L-X-UxFT.12f3d262,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,562,69,2,282,5,0,252,0,252,252,[],[],252,0,279,183,0,0,2.4600012693554163e-07
000420251205H113942444814iCAZ_L-X-UxFT.12f3d262,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,200,400,0,101,0,0,400,0,400,400,[],[],400,0,100,0,0,0,2.3400207282975316e-07
000420251205H113942444814iCAZ_L-X-UxFT.12f3d262,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,404,230,0,203,5,0,363,0,363,0,[],[],0,0,202,133,0,0,8.259958121925592e-07
000420251205H113942444814iCAZ_L-X-UxFT.12f3d262,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,0,482,222,0,242,32,0,363,0,363,0,[],[],0,0,241,141,0,0,2.9600050766021013e-07
000420251205H113942444814iCAZ_L-X-UxFT.12f3d262,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,620,646,0,312,41,0,763,0,763,400,[],[],400,0,310,117,0,0,5.3399708122015e-07
000420251205H113942444814iCAZ_L-X-UxFT.12f3d262,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,1118,397,2,561,83,0,763,0,763,400,[],[],400,0,557,366,0,0,4.6499917516484857e-07
000420251205H113942444814iCAZ_L-X-UxFT.12f3d262,System,0,1506,0,0,761,0,0,0,0,0,0,[],[],0,0,753,0,0,0,4.829998943023384e-07
000120251205H113942213462aczN_L-P-OqW3.03735031,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,2754,225,124,1380,26,0,1367,0,1367,747,[],[],747,0,1253,1142,0,0,1.234002411365509e-06
000120251205H113942213462aczN_L-P-OqW3.03735031,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,0,330,265,22,165,49,0,430,0,430,0,[],[],0,0,143,165,0,0,2.710003172978759e-07
000120251205H113942213462aczN_L-P-OqW3.03735031,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,160,267,0,81,0,0,267,0,267,267,[],[],267,0,80,0,0,0,2.390006557106972e-07
000120251205H113942213462aczN_L-P-OqW3.03735031,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,624,363,0,314,14,0,534,0,534,534,[],[],534,0,312,171,0,0,5.689944373443723e-07
000120251205H113942213462aczN_L-P-OqW3.03735031,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,2732,1243,36,1369,201,0,2367,0,2367,801,[],[],801,0,1330,1124,0,0,1.2750097084790468e-06
000120251205H113942213462aczN_L-P-OqW3.03735031,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,356,169,10,179,0,0,267,0,267,267,[],[],267,0,168,98,0,0,9.130017133429646e-07
000120251205H113942213462aczN_L-P-OqW3.03735031,System,0,1556,0,0,788,0,0,0,0,0,0,[],[],0,0,778,0,0,0,5.180190782994032e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentC-LitaAgentNSwG.1341b0e6,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,572,116,6,287,3,0,304,0,304,304,[],[],304,0,280,188,0,0,2.259912434965372e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentC-LitaAgentNSwG.1341b0e6,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,454,249,1,228,10,0,376,0,376,0,[],[],0,0,226,127,0,0,2.860033418983221e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentC-LitaAgentNSwG.1341b0e6,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,200,400,0,101,0,0,400,0,400,400,[],[],400,0,100,0,0,0,2.7500209398567677e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentC-LitaAgentNSwG.1341b0e6,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,474,208,4,238,0,0,376,0,376,0,[],[],0,0,233,168,0,0,9.110081009566784e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentC-LitaAgentNSwG.1341b0e6,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,604,667,0,304,60,0,776,0,776,400,[],[],400,0,302,109,0,0,4.790053935721517e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentC-LitaAgentNSwG.1341b0e6,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,1282,328,1,643,71,0,776,0,776,400,[],[],400,0,640,448,0,0,4.909816198050976e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentC-LitaAgentNSwG.1341b0e6,System,0,1506,0,0,761,0,0,0,0,0,0,[],[],0,0,753,0,0,0,5.159963620826602e-07
000320251205H1139423651402d3f_X-U-PkuS.10b6b838,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,794,106,10,399,3,0,365,0,365,124,[],[],124,0,387,259,0,0,5.350011633709073e-07
000320251205H1139423651402d3f_X-U-PkuS.10b6b838,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,294,156,1,147,3,0,241,0,241,0,[],[],0,0,146,85,0,0,8.320057531818748e-07
000320251205H1139423651402d3f_X-U-PkuS.10b6b838,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,0,398,111,1,200,37,0,241,0,241,0,[],[],0,0,198,130,0,0,2.500019036233425e-07
000320251205H1139423651402d3f_X-U-PkuS.10b6b838,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,192,212,0,97,51,0,241,0,241,0,[],[],0,0,96,29,0,0,2.220040187239647e-07
000320251205H1139423651402d3f_X-U-PkuS.10b6b838,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,872,261,0,438,92,0,560,0,560,560,[],[],560,0,436,299,0,0,5.33007550984621e-07
000320251205H1139423651402d3f_X-U-PkuS.10b6b838,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.myagent.PonponAgent,0,176,256,0,89,0,0,280,0,280,280,[],[],280,0,88,24,0,0,2.5201006792485714e-07
000320251205H1139423651402d3f_X-U-PkuS.10b6b838,System,0,1074,0,0,544,0,0,0,0,0,0,[],[],0,0,537,0,0,0,5.170004442334175e-07
000120251205H113942213462aczN_L-P-KRNM.04ef6aab,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,2472,352,106,1239,28,0,1353,0,1353,813,[],[],813,0,1130,1001,0,0,1.28799001686275e-06
000120251205H113942213462aczN_L-P-KRNM.04ef6aab,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,0,272,648,2,136,130,0,784,0,784,0,[],[],0,0,134,136,0,0,2.5899498723447323e-07
000120251205H113942213462aczN_L-P-KRNM.04ef6aab,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,168,293,0,85,0,0,297,0,297,297,[],[],297,0,84,4,0,0,8.619972504675388e-07
000120251205H113942213462aczN_L-P-KRNM.04ef6aab,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,596,437,0,300,24,0,594,0,594,594,[],[],594,0,298,157,0,0,5.79020706936717e-07
000120251205H113942213462aczN_L-P-KRNM.04ef6aab,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,3024,1189,44,1515,401,0,2459,0,2459,891,[],[],891,0,1468,1270,0,0,1.291002263315022e-06
000120251205H113942213462aczN_L-P-KRNM.04ef6aab,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,256,249,10,129,1,0,297,0,297,297,[],[],297,0,118,48,0,0,2.7399801183491945e-07
000120251205H113942213462aczN_L-P-KRNM.04ef6aab,System,0,1556,0,0,788,0,0,0,0,0,0,[],[],0,0,778,0,0,0,5.110050551593304e-07
000320251205H1139423651402d3f_L-P-OTMb.0962c411,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,708,104,13,356,4,0,320,0,320,88,[],[],88,0,341,216,0,0,4.889952833764255e-07
000320251205H1139423651402d3f_L-P-OTMb.0962c411,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,0,406,98,3,204,8,0,232,0,232,0,[],[],0,0,200,134,0,0,2.489978214725852e-07
000320251205H1139423651402d3f_L-P-OTMb.0962c411,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,128,280,0,65,0,0,280,0,280,280,[],[],280,0,64,0,0,0,2.449960447847843e-07
000320251205H1139423651402d3f_L-P-OTMb.0962c411,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,188,205,0,95,21,0,232,0,232,0,[],[],0,0,94,27,0,0,2.3000029614195228e-07
000320251205H1139423651402d3f_L-P-OTMb.0962c411,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,834,280,0,419,33,0,560,0,560,560,[],[],560,0,417,280,0,0,4.6900095185264945e-07
000320251205H1139423651402d3f_L-P-OTMb.0962c411,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,214,187,4,107,0,0,232,0,232,0,[],[],0,0,103,45,0,0,7.370035746134818e-07
000320251205H1139423651402d3f_L-P-OTMb.0962c411,System,0,1074,0,0,544,0,0,0,0,0,0,[],[],0,0,537,0,0,0,4.790053935721517e-07
000120251205H113942213462aczN_L-X-Ozyd.053fce02,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,2528,290,113,1267,24,0,1319,0,1319,669,[],[],669,0,1151,1029,0,0,1.2969976523891091e-06
000120251205H113942213462aczN_L-X-Ozyd.053fce02,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,178,260,0,90,0,0,269,0,269,269,[],[],269,0,89,9,0,0,2.529995981603861e-07
000120251205H113942213462aczN_L-X-Ozyd.053fce02,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,0,332,254,23,166,24,0,420,0,420,0,[],[],0,0,143,166,0,0,2.43991962634027e-07
000120251205H113942213462aczN_L-X-Ozyd.053fce02,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,170,264,0,86,0,0,269,0,269,269,[],[],269,0,85,5,0,0,9.099894668906927e-07
000120251205H113942213462aczN_L-X-Ozyd.053fce02,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,634,362,0,319,21,0,538,0,538,538,[],[],538,0,317,176,0,0,5.959882400929928e-07
000120251205H113942213462aczN_L-X-Ozyd.053fce02,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,3190,936,46,1598,29,0,2289,0,2289,807,[],[],807,0,1549,1353,0,0,1.3179960660636425e-06
000120251205H113942213462aczN_L-X-Ozyd.053fce02,System,0,1556,0,0,788,0,0,0,0,0,0,[],[],0,0,778,0,0,0,4.839967004954815e-07
000120251205H113942213462aczN_LitaAgentY-LitaAgentN-UEVl.04c55a84,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,2564,302,98,1285,13,0,1349,0,1349,719,[],[],719,0,1184,1047,0,0,1.1990196071565151e-06
000120251205H113942213462aczN_LitaAgentY-LitaAgentN-UEVl.04c55a84,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,0,190,262,0,96,0,0,277,0,277,277,[],[],277,0,95,15,0,0,2.220040187239647e-07
000120251205H113942213462aczN_LitaAgentY-LitaAgentN-UEVl.04c55a84,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,168,273,0,85,0,0,277,0,277,277,[],[],277,0,84,4,0,0,8.549977792426944e-07
000120251205H113942213462aczN_LitaAgentY-LitaAgentN-UEVl.04c55a84,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,666,169,25,333,0,0,502,0,502,0,[],[],0,0,308,333,0,0,2.500019036233425e-07
000120251205H113942213462aczN_LitaAgentY-LitaAgentN-UEVl.04c55a84,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,786,302,0,395,1,0,554,0,554,554,[],[],554,0,393,252,0,0,5.200126906856894e-07
000120251205H113942213462aczN_LitaAgentY-LitaAgentN-UEVl.04c55a84,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,3270,964,51,1638,180,0,2357,0,2357,831,[],[],831,0,1584,1393,0,0,1.1899974197149277e-06
